gid	sex	bias
11.52310687	meanfemale	unbias
20.32353535	meanfemale	unbias
5.47841125	meanfemale	unbias
-6.323635679	meanfemale	unbias
-17.27605269	meanfemale	unbias
10.32461893	meanfemale	unbias
32.98575056	meanfemale	unbias
13.1896208	meanfemale	unbias
1.0286398	meanfemale	unbias
31.36759631	meanfemale	unbias
15.96330895	meanfemale	unbias
NA?	meanfemale	unbias
20.55439018	meanfemale	unbias
19.04745967	meanfemale	unbias
13.20891026	meanfemale	unbias
15.9733867	meanfemale	unbias
16.60257877	meanfemale	unbias
16.35613978	meanfemale	unbias
32.0614278	meanfemale	unbias
20.39549124	meanfemale	unbias
15.33857853	meanfemale	unbias
9.334824735	meanfemale	unbias
3.142983224	meanfemale	unbias
26.43855142	meanfemale	unbias
12.81094368	meanfemale	unbias
16.90582127	meanfemale	unbias
17.34547144	meanfemale	unbias
27.28359498	meanfemale	unbias
1.645012233	meanfemale	unbias
27.67102736	meanfemale	unbias
16.55641045	meanfemale	unbias
5.936253571	meanfemale	unbias
22.08709437	meanfemale	unbias
16.2289252	meanfemale	unbias
5.186631341	meanfemale	unbias
30.63221341	meanfemale	unbias
29.65841775	meanfemale	unbias
25.82737727	meanfemale	unbias
3.259696276	meanfemale	unbias
8.544843462	meanfemale	unbias
20.90824414	meanfemale	unbias
28.19749715	meanfemale	unbias
23.1530356	meanfemale	unbias
-16.74843899	meanfemale	unbias
40.47435441	meanfemale	unbias
11.71391887	meanfemale	unbias
22.35277015	meanfemale	unbias
18.95264131	meanfemale	unbias
20.28715592	meanfemale	unbias
4.324479523	meanfemale	unbias
7.188872154	meanfemale	unbias
24.20210386	meanfemale	unbias
9.728747041	meanfemale	unbias
7.785074796	meanfemale	unbias
11.39619937	meanfemale	unbias
14.39347438	meanfemale	unbias
11.86676701	meanfemale	unbias
21.1169009	meanfemale	unbias
6.524818059	meanfemale	unbias
12.3721813	meanfemale	unbias
3.937004778	meanfemale	unbias
7.897499382	meanfemale	unbias
6.789739199	meanfemale	unbias
13.2862891	meanfemale	unbias
16.01504276	meanfemale	unbias
34.92787715	meanfemale	unbias
6.424005275	meanfemale	unbias
14.53731426	meanfemale	unbias
10.13321918	meanfemale	unbias
6.251850016	meanfemale	unbias
11.8443167	meanfemale	unbias
0.268695984	meanfemale	unbias
2.544519473	meanfemale	unbias
12.74976129	meanfemale	unbias
-1.067260543	meanfemale	unbias
16.23416752	meanfemale	unbias
17.64024046	meanfemale	unbias
-5.8354731	meanfemale	unbias
11.08353832	meanfemale	unbias
17.61528061	meanfemale	unbias
19.27014517	meanfemale	unbias
1.237450679	meanfemale	unbias
9.045570335	meanfemale	unbias
1.412629723	meanfemale	unbias
-9.155095111	meanfemale	unbias
4.6525811	meanfemale	unbias
-11.10412991	meanfemale	unbias
-7.372904336	meanfemale	unbias
-3.135197279	meanfemale	unbias
10.96735459	meanfemale	unbias
20.19326302	meanfemale	unbias
29.38078605	meanfemale	unbias
8.256991747	meanfemale	unbias
23.36865534	meanfemale	unbias
30.30738042	meanfemale	unbias
2.785603949	meanfemale	unbias
10.97806076	meanfemale	unbias
23.92928162	meanfemale	unbias
5.244711686	meanfemale	unbias
17.39719587	meanfemale	unbias
23.2533097	meanfemale	unbias
14.25228512	meanfemale	unbias
4.606420241	meanfemale	unbias
22.54532078	meanfemale	unbias
16.36653743	meanfemale	unbias
27.91590922	meanfemale	unbias
25.75627547	meanfemale	unbias
-1.592020013	meanfemale	unbias
-9.548755201	meanfemale	unbias
20.40638165	meanfemale	unbias
32.89429846	meanfemale	unbias
13.77417845	meanfemale	unbias
11.51577045	meanfemale	unbias
12.22608549	meanfemale	unbias
4.673036665	meanfemale	unbias
20.32936545	meanfemale	unbias
16.97514656	meanfemale	unbias
30.18061958	meanfemale	unbias
26.37835828	meanfemale	unbias
NA?	meanfemale	unbias
NA?	meanfemale	unbias
19.15143929	meanfemale	unbias
24.11702486	meanfemale	unbias
-4.044183307	meanfemale	unbias
11.54407738	meanfemale	unbias
11.6474977	meanfemale	unbias
13.11518241	meanfemale	unbias
32.45805732	meanfemale	unbias
-3.139853327	meanfemale	unbias
-3.783159519	meanfemale	unbias
23.18250964	meanfemale	unbias
-4.968592701	meanfemale	unbias
-1.990084039	meanfemale	unbias
9.158891784	meanfemale	unbias
21.82855047	meanfemale	unbias
1.659041276	meanfemale	unbias
10.63056968	meanfemale	unbias
5.308727866	meanfemale	unbias
4.080662113	meanfemale	unbias
-0.105747555	meanfemale	unbias
2.944624643	meanfemale	unbias
3.485459753	meanfemale	unbias
6.903565821	meanfemale	unbias
28.46845037	meanfemale	unbias
14.03598812	meanfemale	unbias
-2.13198147	meanfemale	unbias
7.04239691	meanfemale	unbias
-9.050665901	meanfemale	unbias
2.710105648	meanfemale	unbias
-11.19339717	meanfemale	unbias
11.25874064	meanfemale	unbias
14.26121685	meanfemale	unbias
3.906635748	meanfemale	unbias
0.929176654	meanfemale	unbias
14.94664004	meanfemale	unbias
25.6894167	meanfemale	unbias
11.81462059	meanfemale	unbias
22.70745931	meanfemale	unbias
-2.364539493	meanfemale	unbias
NA?	meanfemale	unbias
-9.315310138	meanfemale	unbias
16.68645131	meanfemale	unbias
23.77022684	meanfemale	unbias
37.37327593	meanfemale	unbias
3.804797901	meanfemale	unbias
23.3512411	meanfemale	unbias
4.216818818	meanfemale	unbias
10.64709058	meanfemale	unbias
9.846524509	meanfemale	unbias
22.08101409	meanfemale	unbias
13.5768953	meanfemale	unbias
33.9061578	meanfemale	unbias
28.19218426	meanfemale	unbias
9.85856277	meanfemale	unbias
5.275154977	meanfemale	unbias
13.06815549	meanfemale	unbias
6.928586687	meanfemale	unbias
23.84278309	meanfemale	unbias
5.919349379	meanfemale	unbias
-0.912745146	meanfemale	unbias
4.386830985	meanfemale	unbias
-0.408684968	meanfemale	unbias
10.26999365	meanfemale	unbias
13.43616665	meanfemale	unbias
17.99782382	meanfemale	unbias
-16.70511862	meanfemale	unbias
2.217485868	meanfemale	unbias
NA?	meanfemale	unbias
4.19478639	meanfemale	unbias
15.29366167	meanfemale	unbias
4.741299161	meanfemale	unbias
36.51143084	meanfemale	unbias
31.28895529	meanfemale	unbias
1.114684281	meanfemale	unbias
4.745490546	meanfemale	unbias
-5.913508028	meanfemale	unbias
4.512251097	meanfemale	unbias
9.949531032	meanfemale	unbias
8.19233374	meanfemale	unbias
20.87540691	meanfemale	unbias
16.96327948	meanfemale	unbias
8.720204825	meanfemale	unbias
32.63183549	meanfemale	unbias
17.92087789	meanfemale	unbias
15.69212323	meanfemale	unbias
16.75004356	meanfemale	unbias
5.809512911	meanfemale	unbias
8.699990602	meanfemale	unbias
28.17757062	meanfemale	unbias
19.23202468	meanfemale	unbias
7.025043359	meanfemale	unbias
11.60312907	meanfemale	unbias
4.875602557	meanfemale	unbias
22.5052354	meanfemale	unbias
13.79600137	meanfemale	unbias
29.1705432	meanfemale	unbias
14.75865637	meanfemale	unbias
10.03130872	meanfemale	unbias
14.93717196	meanfemale	unbias
-0.336624041	meanfemale	unbias
13.52301314	meanfemale	unbias
16.72549189	meanfemale	unbias
27.19018128	meanfemale	unbias
21.05046284	meanfemale	unbias
8.429195427	meanfemale	unbias
15.04321036	meanfemale	unbias
-0.577004347	meanfemale	unbias
3.398763896	meanfemale	unbias
2.148059249	meanfemale	unbias
17.61320351	meanfemale	unbias
9.81466821	meanfemale	unbias
18.091343	meanfemale	unbias
19.75394915	meanfemale	unbias
13.66210992	meanfemale	unbias
15.06148581	meanfemale	unbias
3.188935469	meanfemale	unbias
10.4772297	meanfemale	unbias
4.34784966	meanfemale	unbias
3.658267711	meanfemale	unbias
25.4020874	meanfemale	unbias
18.54394423	meanfemale	unbias
-6.908482583	meanfemale	unbias
22.59606503	meanfemale	unbias
11.22604745	meanfemale	unbias
6.880317433	meanfemale	unbias
6.781719309	meanfemale	unbias
25.7288834	meanfemale	unbias
33.03340148	meanfemale	unbias
11.90400378	meanfemale	unbias
7.006457993	meanfemale	unbias
19.00476635	meanfemale	unbias
13.51100233	meanfemale	unbias
-0.012054673	meanfemale	unbias
7.70950518	meanfemale	unbias
8.706301373	meanfemale	unbias
13.57464119	meanfemale	unbias
25.07196437	meanfemale	unbias
-2.522060782	meanfemale	unbias
15.27846773	meanfemale	unbias
10.76738182	meanfemale	unbias
21.3254521	meanfemale	unbias
6.875734052	meanfemale	unbias
-8.470522005	meanfemale	unbias
15.44648852	meanfemale	unbias
-4.622167147	meanfemale	unbias
16.44869388	meanfemale	unbias
-7.629991701	meanfemale	unbias
22.63574302	meanfemale	unbias
11.49311649	meanfemale	unbias
14.10768716	meanfemale	unbias
13.90563255	meanfemale	unbias
15.7316241	meanfemale	unbias
0.833788748	meanfemale	unbias
-1.580501508	meanfemale	unbias
-4.375433183	meanfemale	unbias
22.37934508	meanfemale	unbias
14.58109728	meanfemale	unbias
13.84360482	meanfemale	unbias
2.091731719	meanfemale	unbias
4.381341516	meanfemale	unbias
NA?	meanfemale	unbias
35.13102942	meanfemale	unbias
7.447229668	meanfemale	unbias
6.362060182	meanfemale	unbias
-0.525585399	meanfemale	unbias
10.57362354	meanfemale	unbias
3.287864174	meanfemale	unbias
12.42655113	meanfemale	unbias
12.97461118	meanfemale	unbias
8.464022051	meanfemale	unbias
18.60240011	meanfemale	unbias
24.73926314	meanfemale	unbias
4.141719594	meanfemale	unbias
0.79106803	meanfemale	unbias
19.91075061	meanfemale	unbias
8.29169398	meanfemale	unbias
5.317524929	meanfemale	unbias
9.576999496	meanfemale	unbias
1.792569545	meanfemale	unbias
23.80237284	meanfemale	unbias
-1.653246354	meanfemale	unbias
13.57159539	meanfemale	unbias
17.71887821	meanfemale	unbias
4.800087562	meanfemale	unbias
8.062902651	meanfemale	unbias
7.089069965	meanfemale	unbias
7.214446196	meanfemale	unbias
35.6721006	meanfemale	unbias
18.44890402	meanfemale	unbias
7.66891751	meanfemale	unbias
23.23937572	meanfemale	unbias
6.182393587	meanfemale	unbias
4.27888377	meanfemale	unbias
31.4914532	meanfemale	unbias
12.65467077	meanfemale	unbias
23.1755715	meanfemale	unbias
20.52644856	meanfemale	unbias
6.805992402	meanfemale	unbias
15.14433458	meanfemale	unbias
1.139981004	meanfemale	unbias
20.32937917	meanfemale	unbias
14.80221549	meanfemale	unbias
7.55505986	meanfemale	unbias
16.36843767	meanfemale	unbias
6.83479298	meanfemale	unbias
10.07164436	meanfemale	unbias
-3.397965097	meanfemale	unbias
18.34979244	meanfemale	unbias
-1.195565212	meanfemale	unbias
15.38804414	meanfemale	unbias
14.69408716	meanfemale	unbias
14.6155257	meanfemale	unbias
12.51018725	meanfemale	unbias
31.35748475	meanfemale	unbias
22.7964188	meanfemale	unbias
19.8699213	meanfemale	unbias
9.506278441	meanfemale	unbias
6.192369316	meanfemale	unbias
-1.35014001	meanfemale	unbias
5.012363717	meanfemale	unbias
2.960268506	meanfemale	unbias
13.96156107	meanfemale	unbias
21.67697619	meanfemale	unbias
16.60981019	meanfemale	unbias
1.240282385	meanfemale	unbias
30.83751255	meanfemale	unbias
5.848257064	meanfemale	unbias
16.55011943	meanfemale	unbias
19.8661562	meanfemale	unbias
10.2324299	meanfemale	unbias
17.90372597	meanfemale	unbias
32.0096502	meanfemale	unbias
16.45035757	meanfemale	unbias
5.136827002	meanfemale	unbias
10.14803281	meanfemale	unbias
8.706746041	meanfemale	unbias
NA?	meanfemale	unbias
9.777256438	meanfemale	unbias
12.85619769	meanfemale	unbias
-4.313121654	meanfemale	unbias
36.34464662	meanfemale	unbias
14.55533801	meanfemale	unbias
-10.47436126	meanfemale	unbias
5.540894211	meanfemale	unbias
14.97717065	meanfemale	unbias
12.75592006	meanfemale	unbias
4.651783022	meanfemale	unbias
-4.083400511	meanfemale	unbias
4.453911027	meanfemale	unbias
13.80577209	meanfemale	unbias
20.15450209	meanfemale	unbias
4.579535647	meanfemale	unbias
12.63980948	meanfemale	unbias
31.76446214	meanfemale	unbias
29.73542207	meanfemale	unbias
7.75022535	meanfemale	unbias
25.97759208	meanfemale	unbias
4.950464747	meanfemale	unbias
12.34128417	meanfemale	unbias
10.23788806	meanfemale	unbias
28.07950093	meanfemale	unbias
20.55753836	meanfemale	unbias
21.41654665	meanfemale	unbias
11.77098488	meanfemale	unbias
21.50103587	meanfemale	unbias
3.887672154	meanfemale	unbias
24.55624153	meanfemale	unbias
0.074854334	meanfemale	unbias
14.73311279	meanfemale	unbias
17.72717346	meanfemale	unbias
18.11880133	meanfemale	unbias
18.41613223	meanfemale	unbias
7.475135377	meanfemale	unbias
22.00385851	meanfemale	unbias
-1.403799611	meanfemale	unbias
15.6265175	meanfemale	unbias
23.6386452	meanfemale	unbias
1.606555463	meanfemale	unbias
3.365803993	meanfemale	unbias
24.73237791	meanfemale	unbias
17.24550865	meanfemale	unbias
25.03053079	meanfemale	unbias
16.71366842	meanfemale	unbias
3.034409716	meanfemale	unbias
-2.304019868	meanfemale	unbias
15.62159505	meanfemale	unbias
20.83710833	meanfemale	unbias
26.26323969	meanfemale	unbias
12.00709567	meanfemale	unbias
4.495989678	meanfemale	unbias
17.40743436	meanfemale	unbias
21.14659121	meanfemale	unbias
-3.966749727	meanfemale	unbias
9.562185201	meanfemale	unbias
6.671832089	meanfemale	unbias
5.80315207	meanfemale	unbias
24.84742874	meanfemale	unbias
11.72576457	meanfemale	unbias
19.06172916	meanfemale	unbias
18.60095368	meanfemale	unbias
10.67428426	meanfemale	unbias
29.45050606	meanfemale	unbias
19.46656595	meanfemale	unbias
NA?	meanfemale	unbias
3.251014068	meanfemale	unbias
14.09239963	meanfemale	unbias
4.921698393	meanfemale	unbias
18.20904798	meanfemale	unbias
5.212568251	meanfemale	unbias
27.81396389	meanfemale	unbias
13.85774706	meanfemale	unbias
9.787865491	meanfemale	unbias
18.3597435	meanfemale	unbias
4.384223227	meanfemale	unbias
18.02844721	meanfemale	unbias
15.8533489	meanfemale	unbias
20.72155442	meanfemale	unbias
2.962644829	meanfemale	unbias
13.39631914	meanfemale	unbias
27.52464931	meanfemale	unbias
5.593480966	meanfemale	unbias
8.752213742	meanfemale	unbias
12.16020714	meanfemale	unbias
4.399378492	meanfemale	unbias
3.082439956	meanfemale	unbias
-0.35662237	meanfemale	unbias
-2.141803326	meanfemale	unbias
8.30170442	meanfemale	unbias
-1.371188557	meanfemale	unbias
-6.098667774	meanfemale	unbias
-7.713095269	meanfemale	unbias
1.248035383	meanfemale	unbias
13.01937806	meanfemale	unbias
2.087083088	meanfemale	unbias
-2.974620636	meanfemale	unbias
6.711847265	meanfemale	unbias
11.91635169	meanfemale	unbias
NA?	meanfemale	unbias
6.301578303	meanfemale	unbias
13.86807311	meanfemale	unbias
17.23940907	meanfemale	unbias
11.32603226	meanfemale	unbias
44.38065102	meanfemale	unbias
21.22782174	meanfemale	unbias
10.96730734	meanfemale	unbias
15.31241374	meanfemale	unbias
17.64910017	meanfemale	unbias
4.691861033	meanfemale	unbias
11.8083974	meanfemale	unbias
2.096489715	meanfemale	unbias
10.37697849	meanfemale	unbias
10.54567046	meanfemale	unbias
8.663712213	meanfemale	unbias
19.39771231	meanfemale	unbias
17.22027585	meanfemale	unbias
2.259057294	meanfemale	unbias
11.1835173	meanfemale	unbias
-2.238973832	meanfemale	unbias
3.908760647	meanfemale	unbias
15.76840785	meanfemale	unbias
5.733214281	meanfemale	unbias
-5.351909817	meanfemale	unbias
20.02902904	meanfemale	unbias
23.22034073	meanfemale	unbias
3.07389131	meanfemale	unbias
7.740431248	meanfemale	unbias
10.34563253	meanfemale	unbias
5.227024735	meanfemale	unbias
15.91149317	meanfemale	unbias
18.86134244	meanfemale	unbias
10.33766448	meanfemale	unbias
20.23138165	meanfemale	unbias
17.46466946	meanfemale	unbias
15.67362798	meanfemale	unbias
11.56228218	meanfemale	unbias
20.4096665	meanfemale	unbias
-3.785274832	meanfemale	unbias
19.2559076	meanfemale	unbias
37.79058413	meanfemale	unbias
3.558518855	meanfemale	unbias
11.0131844	meanfemale	unbias
28.92037915	meanfemale	unbias
17.80998652	meanfemale	unbias
15.76039845	meanfemale	unbias
6.221358787	meanfemale	unbias
20.75860513	meanfemale	unbias
19.18131368	meanfemale	unbias
18.37824584	meanfemale	unbias
-0.943768765	meanfemale	unbias
10.0579226	meanfemale	unbias
11.00265699	meanfemale	unbias
17.38899851	meanfemale	unbias
15.67936287	meanfemale	unbias
5.295017628	meanfemale	unbias
24.31968061	meanfemale	unbias
-5.72581411	meanfemale	unbias
12.96186932	meanfemale	unbias
17.39959868	meanfemale	unbias
-4.223617523	meanfemale	unbias
-4.210718681	meanfemale	unbias
27.21600254	meanfemale	unbias
7.179379173	meanfemale	unbias
-7.774246145	meanfemale	unbias
10.953997	meanfemale	unbias
9.898749505	meanfemale	unbias
22.94081952	meanfemale	unbias
35.20537633	meanfemale	unbias
11.476926	meanfemale	unbias
14.82376265	meanfemale	unbias
6.552096094	meanfemale	unbias
10.70543973	meanfemale	unbias
5.947885642	meanfemale	unbias
22.94271158	meanfemale	unbias
-3.21252465	meanfemale	unbias
34.70775614	meanfemale	unbias
21.62932479	meanfemale	unbias
29.30729946	meanfemale	unbias
3.990603923	meanfemale	unbias
22.09273246	meanfemale	unbias
20.15953739	meanfemale	unbias
3.406646789	meanfemale	unbias
8.537753599	meanfemale	unbias
19.65657359	meanfemale	unbias
28.30470214	meanfemale	unbias
11.48097112	meanfemale	unbias
1.332668823	meanfemale	unbias
17.04007884	meanfemale	unbias
27.02017745	meanfemale	unbias
5.800991804	meanfemale	unbias
17.39303682	meanfemale	unbias
6.621564378	meanfemale	unbias
10.4597507	meanfemale	unbias
3.108642091	meanfemale	unbias
44.47665965	meanfemale	unbias
2.017116164	meanfemale	unbias
NA?	meanfemale	unbias
28.89851935	meanfemale	unbias
9.136284041	meanfemale	unbias
26.25184509	meanfemale	unbias
24.69750158	meanfemale	unbias
24.89712511	meanfemale	unbias
12.06107596	meanfemale	unbias
27.28437795	meanfemale	unbias
17.96461751	meanfemale	unbias
11.1865489	meanfemale	unbias
41.52791632	meanfemale	unbias
1.90319329	meanfemale	unbias
14.4827886	meanfemale	unbias
-9.597634148	meanfemale	unbias
7.093282243	meanfemale	unbias
17.34596573	meanfemale	unbias
2.103243611	meanfemale	unbias
16.79156638	meanfemale	unbias
25.1684535	meanfemale	unbias
23.97526906	meanfemale	unbias
13.81212596	meanfemale	unbias
11.15781643	meanfemale	unbias
22.59579519	meanfemale	unbias
30.77785191	meanfemale	unbias
19.04419282	meanfemale	unbias
15.85798173	meanfemale	unbias
3.045021545	meanfemale	unbias
26.3293719	meanfemale	unbias
6.881088846	meanfemale	unbias
9.36753469	meanfemale	unbias
31.07368811	meanfemale	unbias
12.40920835	meanfemale	unbias
17.99041695	meanfemale	unbias
26.686845	meanfemale	unbias
11.17370509	meanfemale	unbias
8.926190958	meanfemale	unbias
11.74092315	meanfemale	unbias
3.611800624	meanfemale	unbias
11.0268956	meanfemale	unbias
-12.93332178	meanfemale	unbias
10.86534708	meanfemale	unbias
9.030057707	meanfemale	unbias
16.62403183	meanfemale	unbias
29.05558272	meanfemale	unbias
14.10768949	meanfemale	unbias
7.363141254	meanfemale	unbias
6.760690372	meanfemale	unbias
18.31904608	meanfemale	unbias
-2.903380703	meanfemale	unbias
NA?	meanfemale	unbias
15.97109654	meanfemale	unbias
21.04061068	meanfemale	unbias
23.26610059	meanfemale	unbias
12.84665892	meanfemale	unbias
4.069312971	meanfemale	unbias
22.58354005	meanfemale	unbias
14.54956391	meanfemale	unbias
13.81610483	meanfemale	unbias
0.522992721	meanfemale	unbias
26.60307473	meanfemale	unbias
9.074408856	meanfemale	unbias
0.763707195	meanfemale	unbias
-1.768436015	meanfemale	unbias
-3.377349059	meanfemale	unbias
10.4075984	meanfemale	unbias
5.601487788	meanfemale	unbias
23.13580819	meanfemale	unbias
13.85654501	meanfemale	unbias
11.71599921	meanfemale	unbias
16.39093498	meanfemale	unbias
15.08295781	meanfemale	unbias
4.398519184	meanfemale	unbias
7.957762154	meanfemale	unbias
7.21021831	meanfemale	unbias
35.70032096	meanfemale	unbias
5.43164423	meanfemale	unbias
2.662882771	meanfemale	unbias
0.118610432	meanfemale	unbias
12.15292149	meanfemale	unbias
6.097329771	meanfemale	unbias
19.31591589	meanfemale	unbias
8.439411862	meanfemale	unbias
8.653392719	meanfemale	unbias
